id,resource_id,organization_service_id,region_name,network_id,name,state,cidr,prefix,user_defined,type,shared,default_network,dhcp_options_id,associations,hosted_zones,ddos_protection_enabled,instance_count,namespace_id,dns_policy,creation_timestamp,modified_timestamp,discovered_timestamp,account_id,account,cloud
7847,privatenetwork:1956:us-west-2:vpc-7979681c:,1956,us-west-2,vpc-7979681c,vpc-7979681c,available,172.31.0.0/16,16,1,unknown,0,True,dopt-b5ab12d0,"{""ipv4"": [{""172.31.0.0/16"": ""vpc-cidr-assoc-3f355e56""}]}","[{""Name"": ""pmapi."", ""Owner"": {""OwningAccount"": ""647138518515""}, ""HostedZoneId"": ""Z2Y4M4O7GT6S07""}]",,,arn:aws:ec2:us-west-2:647138518515:vpc/vpc-7979681c,,,2022-06-16 22:07:57,2024-03-13 14:43:24,647138518515,AWS EIS VOODOO DEV,AWS
7848,privatenetwork:1956:us-west-2:vpc-d8a680a1:,1956,us-west-2,vpc-d8a680a1,voodoo-dev,available,10.42.229.0/24,24,1,unknown,0,False,dopt-04af731a556d01ef9,"{""ipv4"": [{""10.42.229.0/24"": ""vpc-cidr-assoc-042bc16e""}]}",,,1,arn:aws:ec2:us-west-2:647138518515:vpc/vpc-d8a680a1,,,2022-06-16 22:07:57,2024-03-13 14:43:24,647138518515,AWS EIS VOODOO DEV,AWS
14977,privatenetwork:1957:us-west-2:vpc-07302ade0402ba9df:,1957,us-west-2,vpc-07302ade0402ba9df,logpipeline-dev-v2,available,10.71.164.0/24,24,1,unknown,0,False,dopt-b1c659c9,"{""ipv4"": [{""10.71.164.0/24"": ""vpc-cidr-assoc-0fe91a512beb64dc6""}]}",,,2,arn:aws:ec2:us-west-2:641631360512:vpc/vpc-07302ade0402ba9df,,,2023-11-28 15:01:42,2024-04-30 17:30:40,641631360512,aws.des.logpipeline.dev,AWS
7850,privatenetwork:1957:us-west-2:vpc-0d0b7e9ce40ed0887:,1957,us-west-2,vpc-0d0b7e9ce40ed0887,logpipeline-dev,available,10.108.217.0/24,24,1,unknown,0,False,dopt-b1c659c9,"{""ipv4"": [{""10.108.217.0/24"": ""vpc-cidr-assoc-057f9560fda748938""}]}","[{""Name"": ""efs.us-west-2.amazonaws.com."", ""Owner"": {""OwningService"": ""efs.amazonaws.com""}, ""HostedZoneId"": ""Z0726564QWN1CCQ9B3QM""}]",,12,arn:aws:ec2:us-west-2:641631360512:vpc/vpc-0d0b7e9ce40ed0887,,,2022-06-16 22:08:01,2024-03-13 10:52:38,641631360512,aws.des.logpipeline.dev,AWS
8178,privatenetwork:1958:us-east-1:vpc-004472a03a3c09e5d:,1958,us-east-1,vpc-004472a03a3c09e5d,mebldstg-stg,available,10.112.201.0/24,24,1,unknown,0,False,dopt-44276d3e,"{""ipv4"": [{""10.112.201.0/24"": ""vpc-cidr-assoc-0a4c7d38043bb4a02""}]}","[{""Name"": ""storagegateway.us-east-1.amazonaws.com."", ""Owner"": {""OwningService"": ""vpce.amazonaws.com""}, ""HostedZoneId"": ""Z087248015PJJDEIC6DS8""}]",,,arn:aws:ec2:us-east-1:657031416717:vpc/vpc-004472a03a3c09e5d,,,2022-06-16 22:46:39,2024-03-14 08:16:20,657031416717,aws-des-mebldstg-stg,AWS
7347,privatenetwork:1958:us-west-2:vpc-005df14c94afdc116:,1958,us-west-2,vpc-005df14c94afdc116,mebldstg-stg,available,10.109.228.0/24,24,1,unknown,0,False,dopt-f08ad988,"{""ipv4"": [{""10.109.228.0/24"": ""vpc-cidr-assoc-0fcd97496d5ccc51d""}]}",,,,arn:aws:ec2:us-west-2:657031416717:vpc/vpc-005df14c94afdc116,,,2022-06-16 21:17:59,2024-03-14 08:16:47,657031416717,aws-des-mebldstg-stg,AWS
7730,privatenetwork:1959:eu-west-1:vpc-0fa2377ba0aa710f7:,1959,eu-west-1,vpc-0fa2377ba0aa710f7,upskill-prd,available,10.116.184.0/24,24,1,unknown,0,False,dopt-fbdefc9d,"{""ipv4"": [{""10.116.184.0/24"": ""vpc-cidr-assoc-089d071ac6d235b6e""}, {""10.116.32.0/23"": ""vpc-cidr-assoc-0634d86c5eb77b768""}]}","[{""Name"": ""learnlive-licenseserver.autodesk.com."", ""Owner"": {""OwningAccount"": ""660809617835""}, ""HostedZoneId"": ""Z0533165103KKO26XUG7C""}]",,,arn:aws:ec2:eu-west-1:660809617835:vpc/vpc-0fa2377ba0aa710f7,,,2022-06-16 21:55:51,2022-11-19 00:36:26,660809617835,aws.des.upskill.prd,AWS
7855,privatenetwork:1959:us-east-1:vpc-0866b85cf693e5ae4:,1959,us-east-1,vpc-0866b85cf693e5ae4,upskill-prd,available,10.113.117.0/24,24,1,unknown,0,False,dopt-c150e9bb,"{""ipv4"": [{""10.113.117.0/24"": ""vpc-cidr-assoc-0689bf75dc1f6e30a""}, {""10.113.42.0/23"": ""vpc-cidr-assoc-06d47fad002bb28bb""}]}","[{""Name"": ""learnlive-licenseserver.autodesk.com."", ""Owner"": {""OwningAccount"": ""660809617835""}, ""HostedZoneId"": ""Z0533165103KKO26XUG7C""}]",,2,arn:aws:ec2:us-east-1:660809617835:vpc/vpc-0866b85cf693e5ae4,,,2022-06-16 22:08:46,2024-03-14 09:34:49,660809617835,aws.des.upskill.prd,AWS
8270,privatenetwork:1959:us-west-2:vpc-0f302bf967a98f3f0:,1959,us-west-2,vpc-0f302bf967a98f3f0,upskill-prd,available,10.110.209.0/24,24,1,unknown,0,False,dopt-50e38128,"{""ipv4"": [{""10.110.209.0/24"": ""vpc-cidr-assoc-0f051d700556e27ed""}, {""10.110.32.0/23"": ""vpc-cidr-assoc-041ea6207de1b1655""}]}","[{""Name"": ""learnlive-licenseserver.autodesk.com."", ""Owner"": {""OwningAccount"": ""660809617835""}, ""HostedZoneId"": ""Z0533165103KKO26XUG7C""}]",,2,arn:aws:ec2:us-west-2:660809617835:vpc/vpc-0f302bf967a98f3f0,,,2022-06-16 22:57:26,2024-03-14 09:35:16,660809617835,aws.des.upskill.prd,AWS
7647,privatenetwork:1960:us-east-1:vpc-e942518b:,1960,us-east-1,vpc-e942518b,vpc-e942518b,available,172.31.0.0/16,16,1,unknown,0,True,dopt-43e9e021,"{""ipv4"": [{""172.31.0.0/16"": ""vpc-cidr-assoc-8353a9ea""}]}",,,,arn:aws:ec2:us-east-1:666900198896:vpc/vpc-e942518b,,,2022-06-16 21:46:59,2023-06-16 02:59:24,666900198896,EA DevOps Development,AWS
7924,privatenetwork:1960:us-west-1:vpc-2952584b:,1960,us-west-1,vpc-2952584b,Default_OOB_VPC,available,172.31.0.0/16,16,1,unknown,0,True,dopt-92e5ecf0,"{""ipv4"": [{""172.31.0.0/16"": ""vpc-cidr-assoc-0380616a""}]}",,,,arn:aws:ec2:us-west-1:666900198896:vpc/vpc-2952584b,,,2022-06-16 22:16:56,2022-09-01 01:53:47,666900198896,EA DevOps Development,AWS
7521,privatenetwork:1960:us-west-2:vpc-39d6c15b:,1960,us-west-2,vpc-39d6c15b,vpc-39d6c15b,available,172.31.0.0/16,16,1,unknown,0,True,dopt-97252df5,"{""ipv4"": [{""172.31.0.0/16"": ""vpc-cidr-assoc-d1a33bb8""}]}",,,,arn:aws:ec2:us-west-2:666900198896:vpc/vpc-39d6c15b,,,2022-06-16 21:35:21,2022-09-01 16:01:40,666900198896,EA DevOps Development,AWS
7229,privatenetwork:1962:us-east-1:vpc-0607aab77df52218a:,1962,us-east-1,vpc-0607aab77df52218a,dcpanalytics-dev,available,10.111.228.0/24,24,1,unknown,0,False,dopt-9b847ce3,"{""ipv4"": [{""10.111.228.0/24"": ""vpc-cidr-assoc-0690f66168a3391b3""}, {""10.80.202.0/24"": ""vpc-cidr-assoc-04d6d107f12fe8ecc""}, {""10.80.200.0/24"": ""vpc-cidr-assoc-04154c9a2c2d9b05a""}, {""10.108.58.0/24"": ""vpc-cidr-assoc-089611adedcab853b""}]}","[{""Name"": ""efs.us-east-1.amazonaws.com."", ""Owner"": {""OwningService"": ""efs.amazonaws.com""}, ""HostedZoneId"": ""Z04215372USZ6D6EPEDQR""}, {""Name"": ""tls.mskclusterstguseast1.p8vzz6.c9.kafka.us-east-1.amazonaws.com."", ""Owner"": {""OwningService"": ""vpce.amazonaws.com""}, ""HostedZoneId"": ""Z09178363S6CVPRVUSVCE""}, {""Name"": ""aws.realm.mongodb.com."", ""Owner"": {""OwningService"": ""vpce.amazonaws.com""}, ""HostedZoneId"": ""Z0132538AYZP0IHJE33G""}]",,2,arn:aws:ec2:us-east-1:668357184167:vpc/vpc-0607aab77df52218a,,,2022-06-16 21:02:44,2024-04-30 21:06:57,668357184167,dcp-analytics,AWS
7804,privatenetwork:1962:us-west-2:vpc-b52d8acc:,1962,us-west-2,vpc-b52d8acc,dcpanalytics-dev,available,10.42.139.0/24,24,1,unknown,0,False,dopt-05a6738b00c656be0,"{""ipv4"": [{""10.42.139.0/24"": ""vpc-cidr-assoc-d5b7d4be""}]}","[{""Name"": ""efs.us-west-2.amazonaws.com."", ""Owner"": {""OwningService"": ""efs.amazonaws.com""}, ""HostedZoneId"": ""Z080171938TH6FQYOYS39""}, {""Name"": ""tabix-local."", ""Owner"": {""OwningAccount"": ""668357184167""}, ""HostedZoneId"": ""Z02875352XSSYG8UPNNCM""}]",,,arn:aws:ec2:us-west-2:668357184167:vpc/vpc-b52d8acc,,,2022-06-16 22:04:09,2024-03-13 12:48:59,668357184167,dcp-analytics,AWS
7350,privatenetwork:1963:us-west-2:vpc-01501bd565e968416:,1963,us-west-2,vpc-01501bd565e968416,atomv2-dev,available,10.108.158.0/24,24,1,unknown,0,False,dopt-61cabb19,"{""ipv4"": [{""10.108.158.0/24"": ""vpc-cidr-assoc-07682df2608b4cfb9""}]}","[{""Name"": ""efs.us-west-2.amazonaws.com."", ""Owner"": {""OwningService"": ""efs.amazonaws.com""}, ""HostedZoneId"": ""Z10032853J5S1LTF11FE5""}, {""Name"": ""xray.service."", ""Owner"": {""OwningAccount"": ""669914636290""}, ""HostedZoneId"": ""Z0203082YFA0PB8M64T7""}]",,8,arn:aws:ec2:us-west-2:669914636290:vpc/vpc-01501bd565e968416,,,2022-06-16 21:18:27,2024-03-13 16:48:50,669914636290,aws.des.atomv2.dev,AWS
7119,privatenetwork:1964:us-east-1:vpc-0475a6d15b64e52f7:,1964,us-east-1,vpc-0475a6d15b64e52f7,trisoft-prd,available,10.80.102.0/24,24,1,unknown,0,False,dopt-0b381d8b2a23ea51d,"{""ipv4"": [{""10.80.102.0/24"": ""vpc-cidr-assoc-0abed55f459ca6c10""}]}",,,,arn:aws:ec2:us-east-1:670057659881:vpc/vpc-0475a6d15b64e52f7,,,2022-06-16 20:44:57,2024-03-14 09:18:52,670057659881,trisoft,AWS
7995,privatenetwork:1964:us-west-2:vpc-0bb5a07dd566ea162:,1964,us-west-2,vpc-0bb5a07dd566ea162,trisoft-prd,available,10.110.216.0/24,24,1,unknown,0,False,dopt-485f9b30,"{""ipv4"": [{""10.110.216.0/24"": ""vpc-cidr-assoc-0d0db6e44ad83dd8a""}]}","[{""Name"": ""datasync.us-west-2.amazonaws.com."", ""Owner"": {""OwningService"": ""vpce.amazonaws.com""}, ""HostedZoneId"": ""Z04763683T334JRLBCGQW""}, {""Name"": ""efs.us-west-2.amazonaws.com."", ""Owner"": {""OwningService"": ""efs.amazonaws.com""}, ""HostedZoneId"": ""Z09048862D9V8ZG3FR417""}, {""Name"": ""ssm.us-west-2.amazonaws.com."", ""Owner"": {""OwningService"": ""vpce.amazonaws.com""}, ""HostedZoneId"": ""Z03174103VVQM960GZJWB""}]",,12,arn:aws:ec2:us-west-2:670057659881:vpc/vpc-0bb5a07dd566ea162,,,2022-06-16 22:28:25,2024-03-14 09:19:19,670057659881,trisoft,AWS
7774,privatenetwork:1965:us-east-1:vpc-091c15cacc28b0883:,1965,us-east-1,vpc-091c15cacc28b0883,gdprap-prd,available,10.80.41.0/24,24,1,unknown,0,False,dopt-07c142e2ba75b110f,"{""ipv4"": [{""10.80.41.0/24"": ""vpc-cidr-assoc-097dca53e7300d098""}]}",,,,arn:aws:ec2:us-east-1:673113319625:vpc/vpc-091c15cacc28b0883,,,2022-06-16 22:00:40,2024-03-14 08:48:54,673113319625,gdprap,AWS
11513,privatenetwork:1965:us-west-2:vpc-03d0f98a07691bf47:,1965,us-west-2,vpc-03d0f98a07691bf47,gdprap-prd-UW2,available,10.110.252.0/24,24,1,unknown,0,False,dopt-c6ccf9bf,"{""ipv4"": [{""10.110.252.0/24"": ""vpc-cidr-assoc-0cf63abcbeb2d47a4""}]}",,,,arn:aws:ec2:us-west-2:673113319625:vpc/vpc-03d0f98a07691bf47,,,2023-03-27 17:26:47,2023-07-24 09:41:10,673113319625,gdprap,AWS
8065,privatenetwork:1967:eu-west-1:vpc-0905358013debfa37:,1967,eu-west-1,vpc-0905358013debfa37,dbpgatewaydev-dev,available,10.114.223.0/24,24,1,unknown,0,False,dopt-e84e128e,"{""ipv4"": [{""10.114.223.0/24"": ""vpc-cidr-assoc-0c0457aa1c902673c""}]}",,,,arn:aws:ec2:eu-west-1:673203368871:vpc/vpc-0905358013debfa37,,,2022-06-16 22:37:06,2022-08-31 18:10:11,673203368871,aws.des.dbpgatewaydev.dev,AWS
7251,privatenetwork:1967:us-east-1:vpc-0bb4770f772ddb6b3:,1967,us-east-1,vpc-0bb4770f772ddb6b3,dbpgatewaydev-dev,available,10.111.216.0/24,24,1,unknown,0,False,dopt-0e22e974,"{""ipv4"": [{""10.111.216.0/24"": ""vpc-cidr-assoc-0db8b10c6f6f227e7""}, {""10.40.18.0/24"": ""vpc-cidr-assoc-0a929d94b72c1e6b8""}, {""10.80.232.0/24"": ""vpc-cidr-assoc-00ddcd0ba3c8ccd33""}, {""10.111.12.0/22"": ""vpc-cidr-assoc-0c7cb4a340df78dac""}]}","[{""Name"": ""a05108be5368a1be73c977dc162cda3b.gr7.us-east-1.eks.amazonaws.com."", ""Owner"": {""OwningService"": ""eks.amazonaws.com""}, ""HostedZoneId"": ""Z007097772I2QODDSFU0""}, {""Name"": ""efs.us-east-1.amazonaws.com."", ""Owner"": {""OwningService"": ""efs.amazonaws.com""}, ""HostedZoneId"": ""Z0865555362BICETHSWFF""}, {""Name"": ""execute-api.us-east-1.amazonaws.com."", ""Owner"": {""OwningService"": ""vpce.amazonaws.com""}, ""HostedZoneId"": ""Z096025119KFR5ADJIAO3""}, {""Name"": ""tst-ecs-dpeservices.autodesk.com."", ""Owner"": {""OwningAccount"": ""673203368871""}, ""HostedZoneId"": ""Z103752718FKNL74G5P89""}]",,3,arn:aws:ec2:us-east-1:673203368871:vpc/vpc-0bb4770f772ddb6b3,,,2022-06-16 21:05:57,2024-03-15 07:11:31,673203368871,aws.des.dbpgatewaydev.dev,AWS
7208,privatenetwork:1967:us-west-2:vpc-033513d85f283c90f:,1967,us-west-2,vpc-033513d85f283c90f,dbpgatewaydev-dev,available,10.108.214.0/24,24,1,unknown,0,False,dopt-4dff6b35,"{""ipv4"": [{""10.108.214.0/24"": ""vpc-cidr-assoc-0c79dab7fdecb19eb""}, {""10.42.234.0/24"": ""vpc-cidr-assoc-0acb75b42cc79b895""}, {""10.108.12.0/22"": ""vpc-cidr-assoc-0684a28eb6edf9426""}]}","[{""Name"": ""408e106986c7f56866ccbf5ef24c9e17.gr7.us-west-2.eks.amazonaws.com."", ""Owner"": {""OwningService"": ""eks.amazonaws.com""}, ""HostedZoneId"": ""Z03699693J02GUYTHNJDX""}, {""Name"": ""a1a7f5b78c0884a7e37752a1621f1f28.gr7.us-west-2.eks.amazonaws.com."", ""Owner"": {""OwningService"": ""eks.amazonaws.com""}, ""HostedZoneId"": ""Z0019642277TJKJG37LKV""}, {""Name"": ""f767ba4b0539b074756d29acef688fcb.gr7.us-west-2.eks.amazonaws.com."", ""Owner"": {""OwningService"": ""eks.amazonaws.com""}, ""HostedZoneId"": ""Z02990533EWUNACWJVV70""}]",,10,arn:aws:ec2:us-west-2:673203368871:vpc/vpc-033513d85f283c90f,,,2022-06-16 20:59:51,2024-03-13 16:22:23,673203368871,aws.des.dbpgatewaydev.dev,AWS
7991,privatenetwork:1968:us-west-2:vpc-6b3dfc13:,1968,us-west-2,vpc-6b3dfc13,ssm-prd,available,10.55.85.0/24,24,1,unknown,0,False,dopt-05e72a169a39efaf4,"{""ipv4"": [{""10.55.85.0/24"": ""vpc-cidr-assoc-7236aa18""}]}",,,2,arn:aws:ec2:us-west-2:673243936208:vpc/vpc-6b3dfc13,,,2022-06-16 22:27:55,2024-03-14 10:05:54,673243936208,ssmpatchmanager,AWS
8129,privatenetwork:1969:us-east-1:vpc-03ad235361c9db44d:,1969,us-east-1,vpc-03ad235361c9db44d,uccbot-prd,available,10.113.97.0/24,24,1,unknown,0,False,dopt-d870f2a2,"{""ipv4"": [{""10.113.97.0/24"": ""vpc-cidr-assoc-0b43e3c2d0123c5e3""}]}",,,3,arn:aws:ec2:us-east-1:675599927960:vpc/vpc-03ad235361c9db44d,,,2022-06-16 22:42:35,2024-03-14 09:34:10,675599927960,aws.des.uccbot.prd,AWS
7409,privatenetwork:1971:us-east-1:vpc-0e6342c0311300bbb:,1971,us-east-1,vpc-0e6342c0311300bbb,dcpanalytics-prd,available,10.113.227.0/24,24,1,unknown,0,False,dopt-577ffa2d,"{""ipv4"": [{""10.113.227.0/24"": ""vpc-cidr-assoc-0fc76af5291b8e910""}, {""10.80.198.0/24"": ""vpc-cidr-assoc-04f791253d2f0ecec""}, {""10.113.44.0/24"": ""vpc-cidr-assoc-08794d149ccfcc5ec""}]}",,,1,arn:aws:ec2:us-east-1:671906467120:vpc/vpc-0e6342c0311300bbb,,,2022-06-16 21:24:46,2024-04-30 19:43:02,671906467120,aws.des.dcpanalytics.prd,AWS
7412,privatenetwork:1972:us-west-2:vpc-de11c7b8:,1972,us-west-2,vpc-de11c7b8,winston-prd,available,10.42.78.0/24,24,1,unknown,0,False,dopt-0e8c2ae8224715ca0,"{""ipv4"": [{""10.42.78.0/24"": ""vpc-cidr-assoc-5866ee30""}]}",,,,arn:aws:ec2:us-west-2:684506901328:vpc/vpc-de11c7b8,,,2022-06-16 21:25:11,2022-08-31 18:41:00,684506901328,winston,AWS
7716,privatenetwork:1973:eu-west-1:vpc-05546d5e80ceea1d2:,1973,eu-west-1,vpc-05546d5e80ceea1d2,obsconnect-dev,available,10.114.126.0/24,24,1,unknown,0,False,dopt-01e15d2de80061bab,"{""ipv4"": [{""10.114.126.0/24"": ""vpc-cidr-assoc-06e9a65ba8fce677b""}]}",,,,arn:aws:ec2:eu-west-1:678070490865:vpc/vpc-05546d5e80ceea1d2,,,2022-06-16 21:54:25,2022-08-31 19:59:24,678070490865,aws-des-obsconnect-dev,AWS
7619,privatenetwork:1973:us-east-1:vpc-0285f51544281453e:,1973,us-east-1,vpc-0285f51544281453e,obsconnect-dev,available,10.111.141.0/24,24,1,unknown,0,False,dopt-0e3f9c17ee14a070c,"{""ipv4"": [{""10.111.141.0/24"": ""vpc-cidr-assoc-037daaedfb0c0d54b""}]}",,,,arn:aws:ec2:us-east-1:678070490865:vpc/vpc-0285f51544281453e,,,2022-06-16 21:45:18,2024-03-13 10:32:38,678070490865,aws-des-obsconnect-dev,AWS
8236,privatenetwork:1973:us-west-2:vpc-033c67d8f3d03f4bc:,1973,us-west-2,vpc-033c67d8f3d03f4bc,obsconnect-dev,available,10.108.127.0/24,24,1,unknown,0,False,dopt-083a6be39f3a502fc,"{""ipv4"": [{""10.108.127.0/24"": ""vpc-cidr-assoc-0459d6b738f56d6f0""}]}",,,,arn:aws:ec2:us-west-2:678070490865:vpc/vpc-033c67d8f3d03f4bc,,,2022-06-16 22:53:56,2022-08-31 18:54:33,678070490865,aws-des-obsconnect-dev,AWS
8020,privatenetwork:1974:us-east-1:vpc-062fd294396d07135:,1974,us-east-1,vpc-062fd294396d07135,statushub-stg,available,10.112.140.0/24,24,1,unknown,0,False,dopt-8d308cf7,"{""ipv4"": [{""10.112.140.0/24"": ""vpc-cidr-assoc-051b0139c831d256d""}]}","[{""Name"": ""local."", ""Owner"": {""OwningAccount"": ""667562721566""}, ""HostedZoneId"": ""Z0555237MY23PJLFJCDX""}]",,,arn:aws:ec2:us-east-1:667562721566:vpc/vpc-062fd294396d07135,,,2022-06-16 22:31:32,2024-03-14 09:31:58,667562721566,aws.des.statushub.stg,AWS
7121,privatenetwork:1974:us-east-2:vpc-0ed5b2e43a44a6113:,1974,us-east-2,vpc-0ed5b2e43a44a6113,vpc-0ed5b2e43a44a6113,available,172.31.0.0/16,16,1,unknown,0,False,dopt-bae756d1,"{""ipv4"": [{""172.31.0.0/16"": ""vpc-cidr-assoc-00a50badc3e58931d""}]}",,,,arn:aws:ec2:us-east-2:667562721566:vpc/vpc-0ed5b2e43a44a6113,,,2022-06-16 20:45:03,2022-08-31 18:01:57,667562721566,aws.des.statushub.stg,AWS
7122,privatenetwork:1974:us-east-2:vpc-0f7f76e379fcad339:,1974,us-east-2,vpc-0f7f76e379fcad339,vpc-0f7f76e379fcad339,available,10.0.0.0/16,16,1,unknown,0,False,dopt-bae756d1,"{""ipv4"": [{""10.0.0.0/16"": ""vpc-cidr-assoc-056f66c1eae810c78""}]}",,,,arn:aws:ec2:us-east-2:667562721566:vpc/vpc-0f7f76e379fcad339,,,2022-06-16 20:45:03,2022-08-31 18:01:57,667562721566,aws.des.statushub.stg,AWS
7249,privatenetwork:1974:us-west-2:vpc-0986d62dcd4d54f18:,1974,us-west-2,vpc-0986d62dcd4d54f18,statushub-stg,available,10.109.201.0/24,24,1,unknown,0,False,dopt-85ea8afd,"{""ipv4"": [{""10.109.201.0/24"": ""vpc-cidr-assoc-06a06f52607299f41""}]}",,,,arn:aws:ec2:us-west-2:667562721566:vpc/vpc-0986d62dcd4d54f18,,,2022-06-16 21:05:33,2024-03-14 09:32:26,667562721566,aws.des.statushub.stg,AWS
7197,privatenetwork:1975:us-west-2:vpc-04c230e9e804b5250:,1975,us-west-2,vpc-04c230e9e804b5250,mskms-prd,available,10.110.194.0/24,24,1,unknown,0,False,dopt-70863a08,"{""ipv4"": [{""10.110.194.0/24"": ""vpc-cidr-assoc-040e6c4a4323b1592""}]}",,,2,arn:aws:ec2:us-west-2:678176514739:vpc/vpc-04c230e9e804b5250,,,2022-06-16 20:58:03,2022-08-31 19:29:48,678176514739,aws.des.mskms.prd,AWS
7935,privatenetwork:1976:us-west-2:vpc-0bbcd9534ad9927ad:,1976,us-west-2,vpc-0bbcd9534ad9927ad,bullseye-prd,available,10.110.116.0/24,24,1,unknown,0,False,dopt-557ef92d,"{""ipv4"": [{""10.110.116.0/24"": ""vpc-cidr-assoc-05c08485a67340bf3""}]}",,,,arn:aws:ec2:us-west-2:671063677677:vpc/vpc-0bbcd9534ad9927ad,,,2022-06-16 22:19:15,2024-03-14 09:23:51,671063677677,aws.des.bullseye.prd,AWS
7509,privatenetwork:1977:eu-west-1:vpc-0ce782166b7c0d416:,1977,eu-west-1,vpc-0ce782166b7c0d416,snowsandbox-dev,available,10.114.237.0/24,24,1,unknown,0,False,dopt-b86737de,"{""ipv4"": [{""10.114.237.0/24"": ""vpc-cidr-assoc-0a5869ddd1afa2784""}]}",,,1,arn:aws:ec2:eu-west-1:667675244405:vpc/vpc-0ce782166b7c0d416,,,2022-06-16 21:33:50,2022-08-31 19:02:33,667675244405,aws.des.snowsandbox.dev,AWS
7439,privatenetwork:1977:us-east-1:vpc-0441bdb7c3f6a30dd:,1977,us-east-1,vpc-0441bdb7c3f6a30dd,snowsandbox-dev,available,10.111.197.0/24,24,1,unknown,0,False,dopt-65ab661f,"{""ipv4"": [{""10.111.197.0/24"": ""vpc-cidr-assoc-07f924415c4f6d260""}]}",,,,arn:aws:ec2:us-east-1:667675244405:vpc/vpc-0441bdb7c3f6a30dd,,,2022-06-16 21:27:55,2024-03-13 17:21:18,667675244405,aws.des.snowsandbox.dev,AWS
8127,privatenetwork:1977:us-west-2:vpc-0997d06d33a2f60e6:,1977,us-west-2,vpc-0997d06d33a2f60e6,snowsandbox-dev,available,10.108.249.0/24,24,1,unknown,0,False,dopt-3448c04c,"{""ipv4"": [{""10.108.249.0/24"": ""vpc-cidr-assoc-0d635a564c584833e""}]}",,,1,arn:aws:ec2:us-west-2:667675244405:vpc/vpc-0997d06d33a2f60e6,,,2022-06-16 22:42:27,2024-03-13 17:21:45,667675244405,aws.des.snowsandbox.dev,AWS
8583,privatenetwork:1981:us-east-1:vpc-0138684deb5cc7aff:,1981,us-east-1,vpc-0138684deb5cc7aff,anaplan-prd,available,10.113.72.0/24,24,1,unknown,0,False,dopt-03b6238b12e3d5d51,"{""ipv4"": [{""10.113.72.0/24"": ""vpc-cidr-assoc-0a201157423c7ef87""}]}",,,1,arn:aws:ec2:us-east-1:702412440109:vpc/vpc-0138684deb5cc7aff,,,2022-06-17 01:56:49,2024-03-14 09:04:35,702412440109,aws-des-anaplan-prd,AWS
8424,privatenetwork:1983:eu-west-1:vpc-08534b7bd909e8b8e:,1983,eu-west-1,vpc-08534b7bd909e8b8e,venafi-prd,available,10.52.13.0/24,24,1,unknown,0,False,dopt-085b0ab8cc9702065,"{""ipv4"": [{""10.52.13.0/24"": ""vpc-cidr-assoc-04db3480c62baafc9""}]}",,,,arn:aws:ec2:eu-west-1:690297476851:vpc/vpc-08534b7bd909e8b8e,,,2022-06-16 23:42:02,2022-08-31 20:10:13,690297476851,venafi,AWS
8462,privatenetwork:1983:us-east-1:vpc-09e82f548e7a03cb2:,1983,us-east-1,vpc-09e82f548e7a03cb2,venafi-prd,available,10.113.187.0/24,24,1,unknown,0,False,dopt-fa275381,"{""ipv4"": [{""10.113.187.0/24"": ""vpc-cidr-assoc-0aefd8978e94c620d""}]}",,,3,arn:aws:ec2:us-east-1:690297476851:vpc/vpc-09e82f548e7a03cb2,,,2022-06-17 00:17:25,2024-03-14 08:41:18,690297476851,venafi,AWS
8487,privatenetwork:1983:us-west-2:vpc-0d27449e1bd758b6f:,1983,us-west-2,vpc-0d27449e1bd758b6f,venafi-prd,available,10.110.112.0/24,24,1,unknown,0,False,dopt-5408fd2c,"{""ipv4"": [{""10.110.112.0/24"": ""vpc-cidr-assoc-03786c6608574b0cb""}]}",,,,arn:aws:ec2:us-west-2:690297476851:vpc/vpc-0d27449e1bd758b6f,,,2022-06-17 00:33:07,2024-03-14 08:41:45,690297476851,venafi,AWS
8594,privatenetwork:1984:us-east-1:vpc-d761a1ae:,1984,us-east-1,vpc-d761a1ae,slayer-stg,available,10.40.187.0/24,24,1,unknown,0,False,dopt-0ae7339dce6687d6b,"{""ipv4"": [{""10.40.187.0/24"": ""vpc-cidr-assoc-38b44653""}]}",,,2,arn:aws:ec2:us-east-1:697540079110:vpc/vpc-d761a1ae,,,2022-06-17 02:02:28,2024-03-14 08:29:17,697540079110,slayer,AWS
8390,privatenetwork:1984:us-west-2:vpc-fc6b5a9b:,1984,us-west-2,vpc-fc6b5a9b,slayer-stg,available,10.42.35.0/24,24,1,unknown,0,False,dopt-01c82eae44a973ab5,"{""ipv4"": [{""10.42.35.0/24"": ""vpc-cidr-assoc-c4d13eac""}]}","[{""Name"": ""local."", ""Owner"": {""OwningAccount"": ""697540079110""}, ""HostedZoneId"": ""Z2BJNHXX0YTCTF""}]",,5,arn:aws:ec2:us-west-2:697540079110:vpc/vpc-fc6b5a9b,,,2022-06-16 23:17:54,2024-03-14 08:29:44,697540079110,slayer,AWS
